period_start,period_end,province,area,coffee_type,avg_price_vnd_per_kg,observed_price_vnd_per_kg,price_observations,price_fill_method,avg_temperature_c,avg_humidity_percent,total_rainfall_mm,avg_soil_moisture_0_7cm,dominant_soil_type,soil_score,soil_data_confidence,source_url_count,source_names
2020-10-05,2020-10-11,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32420,,0,interpolated_area,23.814,91.571,175.3,0.504,Dat do bazan,4,low,0,
2020-10-12,2020-10-18,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32515,,0,interpolated_area,23.571,91.0,104.5,0.492,Dat do bazan,4,low,0,
2020-10-19,2020-10-25,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32610,,0,interpolated_area,23.9,83.714,35.5,0.472,Dat do bazan,4,low,0,
2020-10-26,2020-11-01,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32705,,0,interpolated_area,23.8,82.429,140.1,0.46,Dat do bazan,4,low,0,
2020-11-02,2020-11-08,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32800,32800.0,1,observed,23.614,76.714,32.8,0.421,Dat do bazan,4,low,1,Nong Nghiep Moi Truong
2020-11-09,2020-11-15,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,33780,,0,province_proxy,23.457,79.0,90.9,0.454,Dat do bazan,4,low,0,
2020-11-16,2020-11-22,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,33800,,0,province_proxy,24.786,74.714,0.1,0.345,Dat do bazan,4,low,0,
2020-11-23,2020-11-29,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,33325,,0,interpolated_area,24.114,70.857,10.9,0.251,Dat do bazan,4,low,0,
2020-11-30,2020-12-06,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32850,,0,province_proxy,22.1,70.571,6.9,0.325,Dat do bazan,4,low,0,
2020-12-07,2020-12-13,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32250,,0,province_proxy,23.843,71.143,5.6,0.272,Dat do bazan,4,low,0,
2020-12-14,2020-12-20,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32971,,0,province_proxy,23.929,66.286,1.0,0.246,Dat do bazan,4,low,0,
2020-12-21,2020-12-27,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32936,,0,interpolated_area,23.7,66.286,0.1,0.219,Dat do bazan,4,low,0,
2020-12-28,2021-01-03,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32900,,0,province_proxy,22.286,60.571,0.0,0.192,Dat do bazan,4,low,0,
2021-01-04,2021-01-10,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31600,,0,province_proxy,22.743,64.429,0.0,0.192,Dat do bazan,4,low,0,
2021-01-11,2021-01-17,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31843,,0,province_proxy,20.4,60.143,0.0,0.186,Dat do bazan,4,low,0,
2021-01-18,2021-01-24,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32200,,0,province_proxy,22.371,64.286,0.1,0.183,Dat do bazan,4,low,0,
2021-01-25,2021-01-31,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31850,,0,interpolated_area,22.971,61.857,0.0,0.192,Dat do bazan,4,low,0,
2021-02-01,2021-02-07,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31500,,0,province_proxy,23.271,59.857,0.0,0.193,Dat do bazan,4,low,0,
2021-02-08,2021-02-14,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31650,,0,province_proxy,22.871,64.143,1.6,0.195,Dat do bazan,4,low,0,
2021-02-15,2021-02-21,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31625,,0,province_proxy,22.2,58.429,0.0,0.197,Dat do bazan,4,low,0,
2021-02-22,2021-02-28,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32012,,0,interpolated_area,25.129,57.571,0.2,0.193,Dat do bazan,4,low,0,
2021-03-01,2021-03-07,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32400,,0,province_proxy,26.8,57.0,0.5,0.199,Dat do bazan,4,low,0,
2021-03-08,2021-03-14,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32775,,0,province_proxy,25.414,59.143,0.5,0.195,Dat do bazan,4,low,0,
2021-03-15,2021-03-21,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32480,,0,province_proxy,27.214,57.571,1.5,0.203,Dat do bazan,4,low,0,
2021-03-22,2021-03-28,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32215,,0,interpolated_area,26.914,58.714,0.6,0.203,Dat do bazan,4,low,0,
2021-03-29,2021-04-04,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,31950,,0,province_proxy,28.543,58.286,7.2,0.237,Dat do bazan,4,low,0,
2021-04-05,2021-04-11,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32300,,0,province_proxy,26.857,60.714,2.8,0.227,Dat do bazan,4,low,0,
2021-04-12,2021-04-18,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32586,,0,province_proxy,27.843,60.429,5.3,0.221,Dat do bazan,4,low,0,
2021-04-19,2021-04-25,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32650,,0,province_proxy,25.6,81.857,71.7,0.396,Dat do bazan,4,low,0,
2021-04-26,2021-05-02,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32750,,0,interpolated_area,26.829,69.0,6.1,0.311,Dat do bazan,4,low,0,
2021-05-03,2021-05-09,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32850,,0,interpolated_area,28.571,58.571,0.4,0.217,Dat do bazan,4,low,0,
2021-05-10,2021-05-16,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32950,,0,province_proxy,27.586,74.429,21.4,0.329,Dat do bazan,4,low,0,
2021-05-17,2021-05-23,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,32567,,0,province_proxy,26.286,83.286,152.5,0.448,Dat do bazan,4,low,0,
2021-05-24,2021-05-30,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,33100,,0,interpolated_area,25.129,89.714,90.6,0.496,Dat do bazan,4,low,0,
2021-05-31,2021-06-06,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,33633,,0,interpolated_area,25.986,89.0,59.2,0.478,Dat do bazan,4,low,0,
2021-06-07,2021-06-13,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,34167,,0,province_proxy,23.5,94.0,148.1,0.508,Dat do bazan,4,low,0,
2021-06-14,2021-06-20,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,34083,,0,province_proxy,25.0,90.0,58.8,0.493,Dat do bazan,4,low,0,
2021-06-21,2021-06-27,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,34789,,0,interpolated_area,25.3,87.714,47.4,0.49,Dat do bazan,4,low,0,
2021-06-28,2021-07-04,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,35494,,0,interpolated_area,25.971,84.571,27.1,0.46,Dat do bazan,4,low,0,
2021-07-05,2021-07-11,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,36200,,0,province_proxy,24.471,87.286,109.6,0.488,Dat do bazan,4,low,0,
2021-07-12,2021-07-18,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,36060,,0,province_proxy,24.686,88.143,138.0,0.488,Dat do bazan,4,low,0,
2021-07-19,2021-07-25,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,36100,,0,province_proxy,23.429,94.429,148.9,0.507,Dat do bazan,4,low,0,
2021-07-26,2021-08-01,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,36475,,0,interpolated_area,24.543,91.571,114.7,0.51,Dat do bazan,4,low,0,
2021-08-02,2021-08-08,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,36850,,0,interpolated_area,24.6,92.286,92.4,0.506,Dat do bazan,4,low,0,
2021-08-09,2021-08-15,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,37225,,0,province_proxy,24.786,90.714,55.8,0.497,Dat do bazan,4,low,0,
2021-08-16,2021-08-22,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,37550,,0,province_proxy,25.443,82.429,32.9,0.47,Dat do bazan,4,low,0,
2021-08-23,2021-08-29,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,38167,,0,interpolated_area,24.6,86.143,95.3,0.496,Dat do bazan,4,low,0,
2021-08-30,2021-09-05,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,38783,,0,interpolated_area,24.429,89.0,55.2,0.494,Dat do bazan,4,low,0,
2021-09-06,2021-09-12,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,39400,,0,province_proxy,23.514,92.857,197.6,0.507,Dat do bazan,4,low,0,
2021-09-13,2021-09-19,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,39800,,0,province_proxy,24.857,86.857,97.4,0.487,Dat do bazan,4,low,0,
2021-09-20,2021-09-26,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40150,,0,interpolated_area,23.929,89.143,209.2,0.502,Dat do bazan,4,low,0,
2021-09-27,2021-10-03,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40500,,0,province_proxy,25.243,82.857,28.3,0.444,Dat do bazan,4,low,0,
2021-10-04,2021-10-10,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40000,,0,province_proxy,23.557,91.571,115.6,0.496,Dat do bazan,4,low,0,
2021-10-11,2021-10-17,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40320,,0,province_proxy,23.243,94.286,179.4,0.505,Dat do bazan,4,low,0,
2021-10-18,2021-10-24,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40167,,0,province_proxy,24.314,86.0,33.9,0.481,Dat do bazan,4,low,0,
2021-10-25,2021-10-31,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41033,,0,interpolated_area,24.457,80.286,24.9,0.471,Dat do bazan,4,low,0,
2021-11-01,2021-11-07,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41900,,0,province_proxy,25.257,74.143,0.8,0.356,Dat do bazan,4,low,0,
2021-11-08,2021-11-14,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41250,,0,province_proxy,24.343,74.286,13.2,0.296,Dat do bazan,4,low,0,
2021-11-15,2021-11-21,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40867,,0,province_proxy,24.786,76.714,4.2,0.346,Dat do bazan,4,low,0,
2021-11-22,2021-11-28,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40983,,0,interpolated_area,24.386,70.143,12.4,0.275,Dat do bazan,4,low,0,
2021-11-29,2021-12-05,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41100,,0,province_proxy,21.271,72.571,32.3,0.441,Dat do bazan,4,low,0,
2021-12-06,2021-12-12,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41400,,0,province_proxy,21.814,69.143,0.7,0.324,Dat do bazan,4,low,0,
2021-12-13,2021-12-19,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41429,,0,province_proxy,23.057,70.571,11.1,0.259,Dat do bazan,4,low,0,
2021-12-20,2021-12-26,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41400,,0,province_proxy,23.043,75.143,1.2,0.331,Dat do bazan,4,low,0,
2021-12-27,2022-01-02,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41300,,0,province_proxy,23.214,66.429,7.7,0.25,Dat do bazan,4,low,0,
2022-01-03,2022-01-09,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40692,,0,interpolated_area,23.643,65.571,6.5,0.216,Dat do bazan,4,low,0,
2022-01-10,2022-01-16,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40083,,0,province_proxy,22.843,66.286,0.0,0.2,Dat do bazan,4,low,0,
2022-01-17,2022-01-23,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,39575,,0,province_proxy,23.557,62.571,0.0,0.196,Dat do bazan,4,low,0,
2022-01-24,2022-01-30,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,39588,,0,interpolated_area,25.071,62.143,1.7,0.202,Dat do bazan,4,low,0,
2022-01-31,2022-02-06,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,39600,,0,province_proxy,24.471,64.429,0.2,0.204,Dat do bazan,4,low,0,
2022-02-07,2022-02-13,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41275,,0,province_proxy,25.343,66.143,6.3,0.203,Dat do bazan,4,low,0,
2022-02-14,2022-02-20,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41325,,0,province_proxy,25.5,68.857,13.0,0.216,Dat do bazan,4,low,0,
2022-02-21,2022-02-27,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40788,,0,interpolated_area,23.657,59.571,0.0,0.216,Dat do bazan,4,low,0,
2022-02-28,2022-03-06,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40250,,0,province_proxy,25.957,60.714,0.0,0.191,Dat do bazan,4,low,0,
2022-03-07,2022-03-13,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40675,,0,province_proxy,25.329,58.286,0.0,0.181,Dat do bazan,4,low,0,
2022-03-14,2022-03-20,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41083,,0,province_proxy,27.371,63.857,8.2,0.224,Dat do bazan,4,low,0,
2022-03-21,2022-03-27,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41267,,0,interpolated_area,26.829,73.143,33.4,0.322,Dat do bazan,4,low,0,
2022-03-28,2022-04-03,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41450,,0,province_proxy,24.786,73.429,80.3,0.424,Dat do bazan,4,low,0,
2022-04-04,2022-04-10,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41100,,0,province_proxy,24.743,61.286,1.6,0.318,Dat do bazan,4,low,0,
2022-04-11,2022-04-17,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40971,,0,province_proxy,26.343,71.714,27.0,0.269,Dat do bazan,4,low,0,
2022-04-18,2022-04-24,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40700,,0,province_proxy,26.7,66.286,13.2,0.274,Dat do bazan,4,low,0,
2022-04-25,2022-05-01,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41500,,0,province_proxy,27.214,72.143,44.5,0.299,Dat do bazan,4,low,0,
2022-05-02,2022-05-08,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41500,,0,province_proxy,25.443,77.0,16.1,0.435,Dat do bazan,4,low,0,
2022-05-09,2022-05-15,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,40560,,0,province_proxy,26.457,78.571,53.4,0.368,Dat do bazan,4,low,0,
2022-05-16,2022-05-22,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41225,,0,province_proxy,24.471,87.714,111.0,0.482,Dat do bazan,4,low,0,
2022-05-23,2022-05-29,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41838,,0,interpolated_area,23.786,91.571,76.5,0.498,Dat do bazan,4,low,0,
2022-05-30,2022-06-05,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,42450,,0,province_proxy,24.971,86.286,40.6,0.48,Dat do bazan,4,low,0,
2022-06-06,2022-06-12,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,42000,,0,province_proxy,25.557,83.714,27.4,0.461,Dat do bazan,4,low,0,
2022-06-13,2022-06-19,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,42067,,0,province_proxy,25.714,83.429,38.3,0.455,Dat do bazan,4,low,0,
2022-06-20,2022-06-26,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,42308,,0,interpolated_area,25.314,83.143,47.4,0.46,Dat do bazan,4,low,0,
2022-06-27,2022-07-03,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,42550,,0,province_proxy,24.386,90.429,91.0,0.482,Dat do bazan,4,low,0,
2022-07-04,2022-07-10,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41500,,0,province_proxy,24.457,89.857,106.5,0.5,Dat do bazan,4,low,0,
2022-07-11,2022-07-17,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41571,,0,province_proxy,24.143,90.714,141.3,0.5,Dat do bazan,4,low,0,
2022-07-18,2022-07-24,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41800,,0,province_proxy,24.8,85.143,73.7,0.486,Dat do bazan,4,low,0,
2022-07-25,2022-07-31,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,43100,,0,interpolated_area,25.486,83.143,50.6,0.444,Dat do bazan,4,low,0,
2022-08-01,2022-08-07,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,44400,44400.0,1,observed,23.886,91.429,78.0,0.499,Dat do bazan,4,low,1,Nong Nghiep Moi Truong
2022-08-08,2022-08-14,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,48100,48100.0,4,observed,23.429,91.571,120.6,0.497,Dat do bazan,4,low,4,Nong Nghiep Moi Truong
2022-08-15,2022-08-21,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,48600,48600.0,5,observed,24.0,90.143,90.7,0.498,Dat do bazan,4,low,5,Nong Nghiep Moi Truong
2022-08-22,2022-08-28,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,48350,,0,interpolated_area,24.514,86.571,88.5,0.492,Dat do bazan,4,low,0,
2022-08-29,2022-09-04,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,48100,48100.0,2,observed,25.157,84.714,94.7,0.483,Dat do bazan,4,low,2,Nong Nghiep Moi Truong
2022-09-05,2022-09-11,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,48300,48300.0,2,observed,24.343,87.286,74.0,0.481,Dat do bazan,4,low,2,Nong Nghiep Moi Truong
2022-09-12,2022-09-18,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,47714,47714.28571428572,7,observed,24.029,89.0,106.0,0.488,Dat do bazan,4,low,7,Nong Nghiep Moi Truong
2022-09-19,2022-09-25,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,47057,,0,interpolated_area,23.471,91.429,82.2,0.499,Dat do bazan,4,low,0,
2022-09-26,2022-10-02,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,46400,46400.0,2,observed,23.5,90.571,96.9,0.5,Dat do bazan,4,low,2,Nong Nghiep Moi Truong
2022-10-03,2022-10-09,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,46193,,0,interpolated_area,24.686,82.0,35.0,0.471,Dat do bazan,4,low,0,
2022-10-10,2022-10-16,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,45986,45985.71428571428,7,observed,22.943,86.571,129.6,0.492,Dat do bazan,4,low,7,Nong Nghiep Moi Truong
2022-10-17,2022-10-23,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,44733,44733.333333333336,3,observed,24.214,78.857,7.0,0.425,Dat do bazan,4,low,3,Nong Nghiep Moi Truong
2022-10-24,2022-10-30,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,43339,,0,interpolated_area,24.557,75.0,12.2,0.355,Dat do bazan,4,low,0,
2022-10-31,2022-11-06,Gia Lai,Chu Prong,Robusta / ca phe nhan xo noi dia,41944,,0,interpolated_area,23.8,69.571,0.5,0.264,Dat do bazan,4,low,0,
